STATION,STATION_NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS
GHCND:USS0010E03S,CANYON WY US,19840206,0.00,-9999,-9999,-9999,-9999,11
GHCND:USS0010E03S,CANYON WY US,19840207,0.00,-9999,-9999,-9999,-9999,-10
GHCND:USS0010E03S,CANYON WY US,19840208,0.00,-9999,-9999,-9999,-9999,-14
GHCND:USS0010E03S,CANYON WY US,19840209,0.00,-9999,-9999,-9999,-9999,19
GHCND:USS0010E03S,CANYON WY US,19840210,0.20,-9999,-9999,-9999,-9999,8
GHCND:USS0010E03S,CANYON WY US,19840211,0.00,-9999,-9999,-9999,-9999,11
GHCND:USS0010E03S,CANYON WY US,19840212,0.00,-9999,-9999,-9999,-9999,19
GHCND:USS0010E03S,CANYON WY US,19840213,0.10,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19840214,0.30,-9999,-9999,-9999,-9999,-13
GHCND:USS0010E03S,CANYON WY US,19840215,0.00,-9999,-9999,-9999,-9999,11
GHCND:USS0010E03S,CANYON WY US,19840216,0.00,-9999,-9999,-9999,-9999,15
GHCND:USS0010E03S,CANYON WY US,19840217,0.20,-9999,-9999,-9999,-9999,-9
GHCND:USS0010E03S,CANYON WY US,19840218,0.10,-9999,-9999,-9999,-9999,-1
GHCND:USS0010E03S,CANYON WY US,19840219,0.10,-9999,-9999,-9999,-9999,-14
GHCND:USS0010E03S,CANYON WY US,19840220,0.00,-9999,-9999,-9999,-9999,-4
GHCND:USS0010E03S,CANYON WY US,19840221,0.10,-9999,-9999,-9999,-9999,12
GHCND:USS0010E03S,CANYON WY US,19840222,0.00,-9999,-9999,-9999,-9999,3
GHCND:USS0010E03S,CANYON WY US,19840223,0.00,-9999,-9999,-9999,-9999,7
GHCND:USS0010E03S,CANYON WY US,19840224,0.00,-9999,-9999,-9999,-9999,10
GHCND:USS0010E03S,CANYON WY US,19840225,0.40,-9999,-9999,-9999,-9999,-3
GHCND:USS0010E03S,CANYON WY US,19840226,0.00,-9999,-9999,-9999,-9999,-19
GHCND:USS0010E03S,CANYON WY US,19840227,0.00,-9999,-9999,-9999,-9999,-8
GHCND:USS0010E03S,CANYON WY US,19840228,0.00,-9999,-9999,-9999,-9999,0
GHCND:USS0010E03S,CANYON WY US,19840229,0.00,-9999,-9999,-9999,-9999,13
GHCND:USS0010E03S,CANYON WY US,19840301,0.00,-9999,-9999,-9999,-9999,23
GHCND:USS0010E03S,CANYON WY US,19840302,0.20,-9999,-9999,-9999,-9999,8
GHCND:USS0010E03S,CANYON WY US,19840303,0.00,-9999,-9999,-9999,-9999,-3
GHCND:USS0010E03S,CANYON WY US,19840304,0.00,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19840305,0.00,-9999,-9999,-9999,-9999,-5
GHCND:USS0010E03S,CANYON WY US,19840306,0.00,-9999,-9999,-9999,-9999,11
GHCND:USS0010E03S,CANYON WY US,19840307,0.00,-9999,-9999,-9999,-9999,18
GHCND:USS0010E03S,CANYON WY US,19840308,0.00,-9999,-9999,-9999,-9999,23
GHCND:USS0010E03S,CANYON WY US,19840309,0.00,-9999,-9999,-9999,-9999,24
GHCND:USS0010E03S,CANYON WY US,19840310,0.00,-9999,-9999,-9999,-9999,24
GHCND:USS0010E03S,CANYON WY US,19840311,0.00,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19840312,0.00,-9999,-9999,-9999,-9999,18
GHCND:USS0010E03S,CANYON WY US,19840313,0.00,-9999,-9999,-9999,-9999,27
GHCND:USS0010E03S,CANYON WY US,19840314,0.30,-9999,-9999,-9999,-9999,23
GHCND:USS0010E03S,CANYON WY US,19840315,0.30,-9999,-9999,-9999,-9999,23
GHCND:USS0010E03S,CANYON WY US,19840316,0.10,-9999,-9999,-9999,-9999,17
GHCND:USS0010E03S,CANYON WY US,19840317,0.00,-9999,-9999,-9999,-9999,17
GHCND:USS0010E03S,CANYON WY US,19840318,0.00,-9999,-9999,-9999,-9999,15
GHCND:USS0010E03S,CANYON WY US,19840319,0.00,-9999,-9999,-9999,-9999,24
GHCND:USS0010E03S,CANYON WY US,19840320,0.10,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19840321,0.00,-9999,-9999,-9999,-9999,16
GHCND:USS0010E03S,CANYON WY US,19840322,0.00,-9999,-9999,-9999,-9999,1
GHCND:USS0010E03S,CANYON WY US,19840323,0.10,-9999,-9999,-9999,-9999,22
GHCND:USS0010E03S,CANYON WY US,19840324,0.10,-9999,-9999,-9999,-9999,16
GHCND:USS0010E03S,CANYON WY US,19840325,0.10,-9999,-9999,-9999,-9999,15
GHCND:USS0010E03S,CANYON WY US,19840326,0.20,-9999,-9999,-9999,-9999,-5
GHCND:USS0010E03S,CANYON WY US,19840327,0.00,-9999,-9999,-9999,-9999,11
GHCND:USS0010E03S,CANYON WY US,19840328,0.00,-9999,-9999,-9999,-9999,12
GHCND:USS0010E03S,CANYON WY US,19840329,0.00,-9999,-9999,-9999,-9999,2
GHCND:USS0010E03S,CANYON WY US,19840330,0.20,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19840331,0.00,-9999,-9999,-9999,-9999,12
GHCND:USS0010E03S,CANYON WY US,19840401,0.00,-9999,-9999,-9999,-9999,1
GHCND:USS0010E03S,CANYON WY US,19840402,0.00,-9999,-9999,-9999,-9999,-4
GHCND:USS0010E03S,CANYON WY US,19840403,0.00,-9999,-9999,-9999,-9999,7
GHCND:USS0010E03S,CANYON WY US,19840404,0.00,-9999,-9999,-9999,-9999,12
GHCND:USS0010E03S,CANYON WY US,19840405,0.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19840406,0.00,-9999,-9999,-9999,-9999,24
GHCND:USS0010E03S,CANYON WY US,19840407,0.00,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19840408,0.00,-9999,-9999,-9999,-9999,22
GHCND:USS0010E03S,CANYON WY US,19840409,0.30,-9999,-9999,-9999,-9999,22
GHCND:USS0010E03S,CANYON WY US,19840410,0.30,-9999,-9999,-9999,-9999,14
GHCND:USS0010E03S,CANYON WY US,19840411,0.30,-9999,-9999,-9999,-9999,-2
GHCND:USS0010E03S,CANYON WY US,19840412,0.10,-9999,-9999,-9999,-9999,7
GHCND:USS0010E03S,CANYON WY US,19840413,0.00,-9999,-9999,-9999,-9999,0
GHCND:USS0010E03S,CANYON WY US,19840414,0.00,-9999,-9999,-9999,-9999,13
GHCND:USS0010E03S,CANYON WY US,19840415,0.00,-9999,-9999,-9999,-9999,17
GHCND:USS0010E03S,CANYON WY US,19840416,0.00,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19840417,0.00,-9999,-9999,-9999,-9999,32
GHCND:USS0010E03S,CANYON WY US,19840418,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840419,0.20,-9999,-9999,-9999,-9999,26
GHCND:USS0010E03S,CANYON WY US,19840420,0.00,-9999,-9999,-9999,-9999,16
GHCND:USS0010E03S,CANYON WY US,19840421,0.00,-9999,-9999,-9999,-9999,27
GHCND:USS0010E03S,CANYON WY US,19840422,0.00,-9999,-9999,-9999,-9999,32
GHCND:USS0010E03S,CANYON WY US,19840423,0.20,-9999,-9999,-9999,-9999,15
GHCND:USS0010E03S,CANYON WY US,19840424,0.00,-9999,-9999,-9999,-9999,15
GHCND:USS0010E03S,CANYON WY US,19840425,0.20,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840426,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840427,0.10,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840428,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840429,0.10,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840430,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840501,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840502,0.20,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840503,0.20,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840504,0.20,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840505,0.30,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840506,0.20,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840507,0.00,-9999,-9999,-9999,-9999,51
GHCND:USS0010E03S,CANYON WY US,19840508,0.20,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19840509,0.00,-9999,-9999,-9999,-9999,33
GHCND:USS0010E03S,CANYON WY US,19840510,0.10,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840511,0.00,-9999,-9999,-9999,-9999,36
GHCND:USS0010E03S,CANYON WY US,19840512,0.50,-9999,-9999,-9999,-9999,38
GHCND:USS0010E03S,CANYON WY US,19840513,0.20,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840514,0.00,-9999,-9999,-9999,-9999,31
GHCND:USS0010E03S,CANYON WY US,19840515,0.20,-9999,-9999,-9999,-9999,29
GHCND:USS0010E03S,CANYON WY US,19840516,0.50,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840517,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840518,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840519,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840520,0.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19840521,0.10,-9999,-9999,-9999,-9999,54
GHCND:USS0010E03S,CANYON WY US,19840522,0.40,-9999,-9999,-9999,-9999,41
GHCND:USS0010E03S,CANYON WY US,19840523,0.10,-9999,-9999,-9999,-9999,31
GHCND:USS0010E03S,CANYON WY US,19840524,0.40,-9999,-9999,-9999,-9999,24
GHCND:USS0010E03S,CANYON WY US,19840525,0.10,-9999,-9999,-9999,-9999,31
GHCND:USS0010E03S,CANYON WY US,19840526,0.20,-9999,-9999,-9999,-9999,47
GHCND:USS0010E03S,CANYON WY US,19840527,0.00,-9999,-9999,-9999,-9999,22
GHCND:USS0010E03S,CANYON WY US,19840528,0.00,-9999,-9999,-9999,-9999,40
GHCND:USS0010E03S,CANYON WY US,19840529,0.00,-9999,-9999,-9999,-9999,28
GHCND:USS0010E03S,CANYON WY US,19840530,0.00,-9999,-9999,-9999,-9999,39
GHCND:USS0010E03S,CANYON WY US,19840531,0.00,-9999,-9999,-9999,-9999,28
GHCND:USS0010E03S,CANYON WY US,19840601,0.00,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19840602,0.00,-9999,-9999,-9999,-9999,46
GHCND:USS0010E03S,CANYON WY US,19840603,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840604,0.50,-9999,-9999,-9999,-9999,32
GHCND:USS0010E03S,CANYON WY US,19840605,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840606,0.50,-9999,-9999,-9999,-9999,31
GHCND:USS0010E03S,CANYON WY US,19840607,0.30,-9999,-9999,-9999,-9999,31
GHCND:USS0010E03S,CANYON WY US,19840608,0.20,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840609,0.00,-9999,-9999,-9999,-9999,45
GHCND:USS0010E03S,CANYON WY US,19840610,0.30,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840611,0.00,-9999,-9999,-9999,-9999,34
GHCND:USS0010E03S,CANYON WY US,19840612,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840613,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840614,0.00,-9999,-9999,-9999,-9999,36
GHCND:USS0010E03S,CANYON WY US,19840615,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840616,0.00,-9999,-9999,-9999,-9999,37
GHCND:USS0010E03S,CANYON WY US,19840617,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840618,0.00,-9999,-9999,-9999,-9999,31
GHCND:USS0010E03S,CANYON WY US,19840619,0.00,-9999,-9999,-9999,-9999,38
GHCND:USS0010E03S,CANYON WY US,19840620,0.00,-9999,-9999,-9999,-9999,36
GHCND:USS0010E03S,CANYON WY US,19840621,0.00,-9999,-9999,-9999,-9999,32
GHCND:USS0010E03S,CANYON WY US,19840622,0.00,-9999,-9999,-9999,-9999,24
GHCND:USS0010E03S,CANYON WY US,19840623,0.00,-9999,-9999,-9999,-9999,29
GHCND:USS0010E03S,CANYON WY US,19840624,0.00,-9999,-9999,-9999,-9999,37
GHCND:USS0010E03S,CANYON WY US,19840625,0.00,-9999,-9999,-9999,-9999,33
GHCND:USS0010E03S,CANYON WY US,19840626,0.00,-9999,-9999,-9999,-9999,34
GHCND:USS0010E03S,CANYON WY US,19840627,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840628,0.00,-9999,-9999,-9999,-9999,36
GHCND:USS0010E03S,CANYON WY US,19840629,0.00,-9999,-9999,-9999,-9999,48
GHCND:USS0010E03S,CANYON WY US,19840630,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840701,0.00,-9999,-9999,-9999,-9999,31
GHCND:USS0010E03S,CANYON WY US,19840702,0.00,-9999,-9999,-9999,-9999,40
GHCND:USS0010E03S,CANYON WY US,19840703,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840704,0.00,-9999,-9999,-9999,-9999,34
GHCND:USS0010E03S,CANYON WY US,19840705,0.00,-9999,-9999,-9999,-9999,37
GHCND:USS0010E03S,CANYON WY US,19840706,0.00,-9999,-9999,-9999,-9999,45
GHCND:USS0010E03S,CANYON WY US,19840707,0.00,-9999,-9999,-9999,-9999,40
GHCND:USS0010E03S,CANYON WY US,19840708,0.00,-9999,-9999,-9999,-9999,40
GHCND:USS0010E03S,CANYON WY US,19840709,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840710,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840711,0.00,-9999,-9999,-9999,-9999,33
GHCND:USS0010E03S,CANYON WY US,19840712,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840713,0.00,-9999,-9999,-9999,-9999,32
GHCND:USS0010E03S,CANYON WY US,19840714,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840715,0.00,-9999,-9999,-9999,-9999,34
GHCND:USS0010E03S,CANYON WY US,19840716,0.00,-9999,-9999,-9999,-9999,32
GHCND:USS0010E03S,CANYON WY US,19840717,0.00,-9999,-9999,-9999,-9999,40
GHCND:USS0010E03S,CANYON WY US,19840718,0.00,-9999,-9999,-9999,-9999,48
GHCND:USS0010E03S,CANYON WY US,19840719,0.00,-9999,-9999,-9999,-9999,38
GHCND:USS0010E03S,CANYON WY US,19840720,0.00,-9999,-9999,-9999,-9999,49
GHCND:USS0010E03S,CANYON WY US,19840721,0.00,-9999,-9999,-9999,-9999,48
GHCND:USS0010E03S,CANYON WY US,19840722,0.00,-9999,-9999,-9999,-9999,46
GHCND:USS0010E03S,CANYON WY US,19840723,0.00,-9999,-9999,-9999,-9999,48
GHCND:USS0010E03S,CANYON WY US,19840724,0.00,-9999,-9999,-9999,-9999,41
GHCND:USS0010E03S,CANYON WY US,19840725,0.00,-9999,-9999,-9999,-9999,38
GHCND:USS0010E03S,CANYON WY US,19840726,0.00,-9999,-9999,-9999,-9999,44
GHCND:USS0010E03S,CANYON WY US,19840727,0.00,-9999,-9999,-9999,-9999,46
GHCND:USS0010E03S,CANYON WY US,19840728,0.00,-9999,-9999,-9999,-9999,50
GHCND:USS0010E03S,CANYON WY US,19840729,0.00,-9999,-9999,-9999,-9999,44
GHCND:USS0010E03S,CANYON WY US,19840730,0.00,-9999,-9999,-9999,-9999,50
GHCND:USS0010E03S,CANYON WY US,19840731,0.00,-9999,-9999,-9999,-9999,45
GHCND:USS0010E03S,CANYON WY US,19840801,0.20,-9999,-9999,-9999,-9999,47
GHCND:USS0010E03S,CANYON WY US,19840802,0.00,-9999,-9999,-9999,-9999,45
GHCND:USS0010E03S,CANYON WY US,19840803,0.00,-9999,-9999,-9999,-9999,36
GHCND:USS0010E03S,CANYON WY US,19840804,0.00,-9999,-9999,-9999,-9999,42
GHCND:USS0010E03S,CANYON WY US,19840805,0.20,-9999,-9999,-9999,-9999,43
GHCND:USS0010E03S,CANYON WY US,19840806,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840807,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840808,0.00,-9999,-9999,-9999,-9999,34
GHCND:USS0010E03S,CANYON WY US,19840809,0.00,-9999,-9999,-9999,-9999,36
GHCND:USS0010E03S,CANYON WY US,19840810,0.30,-9999,-9999,-9999,-9999,37
GHCND:USS0010E03S,CANYON WY US,19840811,0.00,-9999,-9999,-9999,-9999,34
GHCND:USS0010E03S,CANYON WY US,19840812,0.00,-9999,-9999,-9999,-9999,39
GHCND:USS0010E03S,CANYON WY US,19840813,0.00,-9999,-9999,-9999,-9999,36
GHCND:USS0010E03S,CANYON WY US,19840814,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840815,0.20,-9999,-9999,-9999,-9999,49
GHCND:USS0010E03S,CANYON WY US,19840816,0.10,-9999,-9999,-9999,-9999,50
GHCND:USS0010E03S,CANYON WY US,19840817,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840818,0.00,-9999,-9999,-9999,-9999,38
GHCND:USS0010E03S,CANYON WY US,19840819,0.70,-9999,-9999,-9999,-9999,41
GHCND:USS0010E03S,CANYON WY US,19840820,0.00,-9999,-9999,-9999,-9999,28
GHCND:USS0010E03S,CANYON WY US,19840821,0.00,-9999,-9999,-9999,-9999,32
GHCND:USS0010E03S,CANYON WY US,19840822,0.00,-9999,-9999,-9999,-9999,34
GHCND:USS0010E03S,CANYON WY US,19840823,0.00,-9999,-9999,-9999,-9999,45
GHCND:USS0010E03S,CANYON WY US,19840824,0.20,-9999,-9999,-9999,-9999,40
GHCND:USS0010E03S,CANYON WY US,19840825,0.30,-9999,-9999,-9999,-9999,44
GHCND:USS0010E03S,CANYON WY US,19840826,0.00,-9999,-9999,-9999,-9999,40
GHCND:USS0010E03S,CANYON WY US,19840827,0.00,-9999,-9999,-9999,-9999,41
GHCND:USS0010E03S,CANYON WY US,19840828,0.20,-9999,-9999,-9999,-9999,34
GHCND:USS0010E03S,CANYON WY US,19840829,0.00,-9999,-9999,-9999,-9999,29
GHCND:USS0010E03S,CANYON WY US,19840830,0.00,-9999,-9999,-9999,-9999,45
GHCND:USS0010E03S,CANYON WY US,19840831,0.00,-9999,-9999,-9999,-9999,37
GHCND:USS0010E03S,CANYON WY US,19840901,0.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19840902,0.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19840903,0.00,-9999,-9999,-9999,-9999,31
GHCND:USS0010E03S,CANYON WY US,19840904,0.00,-9999,-9999,-9999,-9999,34
GHCND:USS0010E03S,CANYON WY US,19840905,0.10,-9999,-9999,-9999,-9999,44
GHCND:USS0010E03S,CANYON WY US,19840906,0.20,-9999,-9999,-9999,-9999,24
GHCND:USS0010E03S,CANYON WY US,19840907,0.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19840908,0.00,-9999,-9999,-9999,-9999,27
GHCND:USS0010E03S,CANYON WY US,19840909,0.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19840910,0.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19840911,0.00,-9999,-9999,-9999,-9999,40
GHCND:USS0010E03S,CANYON WY US,19840912,0.00,-9999,-9999,-9999,-9999,22
GHCND:USS0010E03S,CANYON WY US,19840913,0.00,-9999,-9999,-9999,-9999,18
GHCND:USS0010E03S,CANYON WY US,19840914,0.00,-9999,-9999,-9999,-9999,28
GHCND:USS0010E03S,CANYON WY US,19840915,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840916,0.00,-9999,-9999,-9999,-9999,29
GHCND:USS0010E03S,CANYON WY US,19840917,0.00,-9999,-9999,-9999,-9999,26
GHCND:USS0010E03S,CANYON WY US,19840918,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840919,0.00,-9999,-9999,-9999,-9999,33
GHCND:USS0010E03S,CANYON WY US,19840920,0.50,-9999,-9999,-9999,-9999,32
GHCND:USS0010E03S,CANYON WY US,19840921,0.90,-9999,-9999,-9999,-9999,37
GHCND:USS0010E03S,CANYON WY US,19840922,0.20,-9999,-9999,-9999,-9999,29
GHCND:USS0010E03S,CANYON WY US,19840923,0.10,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19840924,0.00,-9999,-9999,-9999,-9999,35
GHCND:USS0010E03S,CANYON WY US,19840925,0.10,-9999,-9999,-9999,-9999,22
GHCND:USS0010E03S,CANYON WY US,19840926,0.00,-9999,-9999,-9999,-9999,26
GHCND:USS0010E03S,CANYON WY US,19840927,0.10,-9999,-9999,-9999,-9999,42
GHCND:USS0010E03S,CANYON WY US,19840928,0.00,-9999,-9999,-9999,-9999,50
GHCND:USS0010E03S,CANYON WY US,19840929,0.00,-9999,-9999,-9999,-9999,17
GHCND:USS0010E03S,CANYON WY US,19840930,0.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19841001,0.00,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19841002,0.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19841003,0.00,-9999,-9999,-9999,-9999,23
GHCND:USS0010E03S,CANYON WY US,19841004,0.00,-9999,-9999,-9999,-9999,27
GHCND:USS0010E03S,CANYON WY US,19841005,0.00,-9999,-9999,-9999,-9999,27
GHCND:USS0010E03S,CANYON WY US,19841006,0.00,-9999,-9999,-9999,-9999,29
GHCND:USS0010E03S,CANYON WY US,19841007,0.00,-9999,-9999,-9999,-9999,24
GHCND:USS0010E03S,CANYON WY US,19841008,0.00,-9999,-9999,-9999,-9999,24
GHCND:USS0010E03S,CANYON WY US,19841009,0.00,-9999,-9999,-9999,-9999,26
GHCND:USS0010E03S,CANYON WY US,19841010,0.00,-9999,-9999,-9999,-9999,27
GHCND:USS0010E03S,CANYON WY US,19841011,0.00,-9999,-9999,-9999,-9999,27
GHCND:USS0010E03S,CANYON WY US,19841012,0.00,-9999,-9999,-9999,-9999,29
GHCND:USS0010E03S,CANYON WY US,19841013,0.40,-9999,-9999,-9999,-9999,18
GHCND:USS0010E03S,CANYON WY US,19841014,0.40,-9999,-9999,-9999,-9999,12
GHCND:USS0010E03S,CANYON WY US,19841015,0.00,-9999,-9999,-9999,-9999,9
GHCND:USS0010E03S,CANYON WY US,19841016,0.00,-9999,-9999,-9999,-9999,14
GHCND:USS0010E03S,CANYON WY US,19841017,0.10,-9999,-9999,-9999,-9999,12
GHCND:USS0010E03S,CANYON WY US,19841018,0.00,-9999,-9999,-9999,-9999,9
GHCND:USS0010E03S,CANYON WY US,19841019,0.00,-9999,-9999,-9999,-9999,5
GHCND:USS0010E03S,CANYON WY US,19841020,0.10,-9999,-9999,-9999,-9999,12
GHCND:USS0010E03S,CANYON WY US,19841021,0.00,-9999,-9999,-9999,-9999,16
GHCND:USS0010E03S,CANYON WY US,19841022,0.10,-9999,-9999,-9999,-9999,14
GHCND:USS0010E03S,CANYON WY US,19841023,0.00,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19841024,0.00,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19841025,0.00,-9999,-9999,-9999,-9999,27
GHCND:USS0010E03S,CANYON WY US,19841026,1.00,-9999,-9999,-9999,-9999,-9999
GHCND:USS0010E03S,CANYON WY US,19841027,0.00,-9999,-9999,-9999,-9999,21
GHCND:USS0010E03S,CANYON WY US,19841028,0.00,-9999,-9999,-9999,-9999,22
GHCND:USS0010E03S,CANYON WY US,19841029,0.10,-9999,-9999,-9999,-9999,14
GHCND:USS0010E03S,CANYON WY US,19841030,0.00,-9999,-9999,-9999,-9999,15
GHCND:USS0010E03S,CANYON WY US,19841031,0.00,-9999,-9999,-9999,-9999,9
GHCND:USS0010E03S,CANYON WY US,19841101,0.10,-9999,-9999,-9999,-9999,21
GHCND:USS0010E03S,CANYON WY US,19841102,1.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19841103,0.00,-9999,-9999,-9999,-9999,14
GHCND:USS0010E03S,CANYON WY US,19841104,0.00,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19841105,0.00,-9999,-9999,-9999,-9999,14
GHCND:USS0010E03S,CANYON WY US,19841106,0.00,-9999,-9999,-9999,-9999,26
GHCND:USS0010E03S,CANYON WY US,19841107,0.40,-9999,-9999,-9999,-9999,9
GHCND:USS0010E03S,CANYON WY US,19841108,0.40,-9999,-9999,-9999,-9999,20
GHCND:USS0010E03S,CANYON WY US,19841109,0.00,-9999,-9999,-9999,-9999,15
GHCND:USS0010E03S,CANYON WY US,19841110,0.00,-9999,-9999,-9999,-9999,23
GHCND:USS0010E03S,CANYON WY US,19841111,0.00,-9999,-9999,-9999,-9999,25
GHCND:USS0010E03S,CANYON WY US,19841112,0.00,-9999,-9999,-9999,-9999,30
GHCND:USS0010E03S,CANYON WY US,19841113,0.90,-9999,-9999,-9999,-9999,22
GHCND:USS0010E03S,CANYON WY US,19841114,0.00,-9999,-9999,-9999,-9999,7
GHCND:USS0010E03S,CANYON WY US,19841115,0.10,-9999,-9999,-9999,-9999,8
GHCND:USS0010E03S,CANYON WY US,19841116,0.00,-9999,-9999,-9999,-9999,-3
GHCND:USS0010E03S,CANYON WY US,19841117,0.00,-9999,-9999,-9999,-9999,-2
GHCND:USS0010E03S,CANYON WY US,19841118,0.00,-9999,-9999,-9999,-9999,16
GHCND:USS0010E03S,CANYON WY US,19841119,0.00,-9999,-9999,-9999,-9999,11
GHCND:USS0010E03S,CANYON WY US,19841120,0.00,-9999,-9999,-9999,-9999,21
GHCND:USS0010E03S,CANYON WY US,19841121,0.00,-9999,-9999,-9999,-9999,14
GHCND:USS0010E03S,CANYON WY US,19841122,0.00,-9999,-9999,-9999,-9999,10
GHCND:USS0010E03S,CANYON WY US,19841123,0.00,-9999,-9999,-9999,-9999,21
GHCND:USS0010E03S,CANYON WY US,19841124,0.20,-9999,-9999,-9999,-9999,19
GHCND:USS0010E03S,CANYON WY US,19841125,0.00,-9999,-9999,-9999,-9999,-18
GHCND:USS0010E03S,CANYON WY US,19841126,0.00,-9999,-9999,-9999,-9999,2
